label,trackerID,state,c_x,c_y,c_z,l_x,l_y,l_z,yaw,radius,polar angle,azimuth angle
bus,0595ae3d-6773-4e25-9448-ed4857f7b56e,static,87.2082,-22.349,0.50298,3.242,12.134,5.482,-1.73551,90.0278,1.5708,-0.2509
car,1985e9e3-6fd9-4cde-a06d-f2094a191041,static,-32.8397,-10.9608,0.368402,1.832,4.679,1.573,2.25635,34.6225,1.5708,-2.8195
car,25be54c7-fc75-4ebe-826a-01726a335ead,static,47.0598,-13.8885,-1.08564,1.96,4.18,1.899,-1.96143,49.0784,1.5708,-0.287
car,3cc156cb-37ef-4009-bb43-a1a04ca6bf6f,static,51.6097,-0.601582,-1.64151,1.911,4.261,1.732,1.28973,51.6393,1.5708,-0.0117
truck,4c5a9a96-934a-463c-84bc-f1541d55de75,static,26.0489,-10.726,-1.02361,2.096,5.099,1.833,-1.73542,28.1894,1.5708,-0.3906
car,6dbfd3ce-2b64-4d82-8cb7-633a210bdd36,static,-23.4605,-15.6762,0.0724276,2.137,4.728,1.9,-0.92098,28.216,1.5708,-2.5525
car,7bd85ede-d9e5-41e2-9d33-db4f16a64288,static,34.2457,-8.2101,-1.58105,2.0,4.541,1.602,-1.78104,35.2516,1.5708,-0.2353
car,8ec50c1f-ba1c-4ee3-b2ca-2e953c72c7a9,static,41.4957,-14.6787,-1.04513,1.944,4.436,1.767,-1.73542,44.0278,1.5708,-0.34
car,b4196d9e-869b-4740-8034-3b02fcdaf7ef,static,21.7411,-4.30534,-1.1568,1.986,4.653,1.882,-1.78104,22.1935,1.5708,-0.1955
car,bc6c7b03-037d-449b-a7e8-7af33410a3c3,static,-27.6909,-8.44797,-0.59351,1.858,4.202,1.571,2.7996,28.957,1.5708,-2.8455
car,bc823d87-fc0f-4551-ba9e-3a26c1c03e46,static,9.99801,-12.8843,-0.963572,2.096,5.205,1.776,1.381,16.3369,1.5708,-0.9109
bus,c2209f01-86f4-44ef-b529-c23e8ed06f3b,static,8.62585,-5.80279,-0.37776,3.302,13.056,3.381,-1.82598,10.4029,1.5708,-0.5922
car,09f6418e-fed9-4ecb-83eb-5284eecdf5fe,static,17.099,26.5273,-2.69105,1.835,4.406,1.71,2.205,31.6752,1.5708,0.9982
car,1178e106-a9a1-489e-88b1-6535f8d44b18,static,-33.5433,3.50411,-0.726568,2.116,5.114,1.938,-1.79,33.7337,1.5708,3.0375
other vehicle,3db344d6-981b-4eec-b601-9c376e0f8c0b,static,21.7508,28.7702,-2.74976,1.9,4.755,1.856,2.205,36.1716,1.5708,0.9235
car,784523b0-e8a9-4a6e-b615-54657e506fda,static,7.65708,19.4693,-1.91466,2.013,4.614,1.646,2.36599,21.0083,1.5708,1.1961
car,9009e99d-8f8b-4a2a-be2e-b3410d96ecf2,static,46.2269,0.957516,-1.85079,2.024,4.832,1.877,1.32065,46.2738,1.5708,0.0207
car,95569c5b-8f33-4b8f-8436-086bd031479c,static,32.0042,3.72326,-1.66958,2.116,4.786,1.899,1.30859,32.2633,1.5708,0.1158
car,b1ed4fc4-99d8-4342-93ae-7bad876348de,static,-51.7257,24.5215,-0.837903,2.069,4.666,2.0,1.42794,57.2499,1.5708,2.6989
pedestrian,daa7d5e9-010c-4b2b-ad50-0f93ab2b9db8,static,35.9075,6.82206,-1.56466,0.598,0.541,1.512,-1.81045,36.5833,1.5708,0.1878
car,e9466ce1-3f5b-44ad-baf8-989f73f01e6d,static,-25.7953,15.5363,-1.07555,1.884,4.884,1.597,1.43178,30.1319,1.5708,2.5995
car,f0451fc8-ceac-460f-9606-d402d72571c6,static,12.4067,23.1059,-2.24918,2.086,4.952,1.715,2.205,26.3224,1.5708,1.078
other vehicle,fbe4d91c-a753-4986-b6f8-060a2d8ed53b,static,32.5107,25.7199,-3.20205,0.632,1.832,1.309,0.891188,41.5778,1.5708,0.6693
