label,trackerID,state,c_x,c_y,c_z,l_x,l_y,l_z,yaw,radius,polar angle,azimuth angle
car,078c0f1c-8fe1-4278-be97-482a8303aaa0,dynamic,18.9388,-5.87836,-1.34453,0.748,0.755,1.742,2.47219,19.8756,1.5708,-0.301
pedestrian,13a854e6-b36b-4420-a024-5cf9d66cf91a,dynamic,3.35282,-3.698,-1.11919,0.632,0.555,1.711,-1.71136,5.1156,1.5708,-0.8343
other vehicle,186c543a-9173-4b8d-baf1-965ed4c6277d,dynamic,8.72973,-7.82704,-0.453546,2.81,8.629,2.582,3.12494,11.7336,1.5708,-0.7309
car,1e88d1f8-f240-4db8-a3ca-ecd9b673ad27,dynamic,5.37344,-10.454,-1.08443,1.72,4.043,1.664,-3.08267,11.8041,1.5708,-1.096
pedestrian,27802d82-0a7e-4900-8f59-4a3303033344,dynamic,20.9341,-4.66393,-1.54913,0.701,0.479,1.917,-1.57174,21.5032,1.5708,-0.2192
pedestrian,2d659ebe-f958-457e-b22e-209cab9dd9ed,dynamic,4.56251,-5.11103,-1.19388,0.608,0.591,1.56,-2.79347,6.9545,1.5708,-0.842
pedestrian,2f4f5e90-cd8c-4fb7-8bd8-d0bf6086537e,dynamic,1.93056,-7.14471,-1.09067,0.604,0.646,1.587,-1.44956,7.4809,1.5708,-1.3069
car,39be96b9-0af3-499c-96fe-cae67d0a83f1,dynamic,-20.9839,-3.64217,-1.74168,1.978,4.005,1.398,-1.55603,21.3687,1.5708,-2.9697
pedestrian,4f3953b0-76a5-4cd9-b415-00e71b0487c7,dynamic,4.01863,-2.8416,-1.13873,0.683,0.687,1.593,-1.32146,5.0518,1.5708,-0.6155
pedestrian,4fc28c44-94f2-4617-bcd6-b2c0d4f6a45b,dynamic,3.21951,-5.10681,-1.16729,0.669,0.532,1.808,-2.82837,6.1488,1.5708,-1.0083
car,501402af-6d5f-41bd-a450-244148e64f85,dynamic,-9.24101,-3.61267,-1.43998,1.9,4.003,1.441,-1.54399,10.026,1.5708,-2.7689
pedestrian,5210fb64-e1b7-4bcb-a64c-2d4295a05834,dynamic,3.65903,-6.67522,-1.16844,0.512,0.649,1.681,-1.24937,7.7014,1.5708,-1.0694
pedestrian,5461d9b3-0bdf-4ca8-9552-6ed69521d34c,dynamic,21.012,-6.58415,-0.766912,0.68,0.54,1.807,0.854268,22.0328,1.5708,-0.3037
pedestrian,64de20f3-3d79-489f-a2bb-15416cfcaf8f,dynamic,20.9598,-5.88961,-1.10391,0.605,0.667,1.722,-1.93826,21.7995,1.5708,-0.2739
truck,6c597f45-0298-4edf-b6f6-4e4e5aa80d60,dynamic,15.4892,-42.9656,1.03026,2.541,5.536,2.131,-0.0339291,45.6839,1.5708,-1.2248
car,7647ec71-7545-4491-b4ff-a6530995d036,dynamic,-6.88391,-0.22337,-1.1063,2.08,4.212,1.818,-1.55428,6.9758,1.5708,-3.1092
pedestrian,784c7239-da2c-46ba-a3d4-4b59f9ac024b,dynamic,2.66356,-7.1006,-0.952373,0.672,0.729,1.917,0.251432,7.6433,1.5708,-1.2119
pedestrian,82e36789-1f6e-4a98-abca-a085a3c8bab0,dynamic,3.98442,-5.23638,-1.26624,0.487,0.45,1.697,-2.03587,6.7006,1.5708,-0.9203
pedestrian,879c53e1-66e2-4d09-8744-40a60eca5e81,dynamic,5.22485,-6.83085,-1.06618,0.665,0.671,1.795,-0.638511,8.6658,1.5708,-0.9178
pedestrian,8a9d66d4-2eb4-46d9-b90c-e9a10512f67b,dynamic,2.73889,-3.64135,-1.1713,0.651,0.533,1.689,-1.37975,4.7046,1.5708,-0.9259
pedestrian,8cd81df8-3bcd-4d2c-860b-17dc063d3bba,dynamic,2.89636,-4.21048,-1.18208,0.66,0.586,1.697,-1.43211,5.2454,1.5708,-0.9682
car,904cfbf5-c33b-4744-a9ee-59a6a6e9bb2e,dynamic,-32.9066,-3.3407,-1.90195,1.888,4.21,1.258,-1.55603,33.1304,1.5708,-3.0404
other vehicle,9b6458bc-7c7f-4e0e-a7c4-194607d00e18,dynamic,2.56922,-6.55282,-1.4216,0.662,0.901,1.005,0.391058,7.1806,1.5708,-1.1971
pedestrian,9f16100b-ba45-403e-82fc-75fa92cc5a5a,dynamic,4.96162,-6.05744,-1.17614,0.671,0.562,1.748,-2.21751,7.9179,1.5708,-0.8845
