label,trackerID,state,c_x,c_y,c_z,l_x,l_y,l_z,yaw,radius,polar angle,azimuth angle
pedestrian,02d9d3c0-b38d-4f42-be25-ae996c83a5c3,dynamic,17.0575,-9.26517,-1.04375,0.433,0.496,1.57,-1.39672,19.4394,1.5708,-0.4976
car,078c0f1c-8fe1-4278-be97-482a8303aaa0,dynamic,15.8561,-8.0757,-1.06108,0.748,0.755,1.742,2.46883,17.8258,1.5708,-0.4711
pedestrian,086f37c5-4b44-49df-ab27-bea4c740f62b,dynamic,15.3146,-15.0896,-0.59524,0.561,0.614,1.73,1.61361,21.5078,1.5708,-0.778
pedestrian,13a854e6-b36b-4420-a024-5cf9d66cf91a,dynamic,2.11181,-3.82275,-1.13147,0.632,0.555,1.711,-2.26625,4.5115,1.5708,-1.0661
other vehicle,186c543a-9173-4b8d-baf1-965ed4c6277d,dynamic,6.98827,-21.749,0.311384,2.81,8.629,2.582,3.12788,22.8463,1.5708,-1.2599
pedestrian,1da4d588-2fa2-4884-aad0-0634427a6cf0,dynamic,13.4856,-12.535,-0.789045,0.633,0.657,1.617,1.61361,18.4285,1.5708,-0.7489
car,1e88d1f8-f240-4db8-a3ca-ecd9b673ad27,dynamic,3.80825,-10.455,-1.02734,1.72,4.043,1.664,-3.08602,11.1743,1.5708,-1.2215
pedestrian,2d659ebe-f958-457e-b22e-209cab9dd9ed,dynamic,2.87452,-4.76596,-1.1763,0.608,0.591,1.56,-2.79682,5.6887,1.5708,-1.0281
pedestrian,2f4f5e90-cd8c-4fb7-8bd8-d0bf6086537e,dynamic,0.446094,-7.11791,-1.07296,0.604,0.646,1.587,-1.33076,7.2121,1.5708,-1.5082
car,39be96b9-0af3-499c-96fe-cae67d0a83f1,dynamic,-22.5502,-3.5548,-1.86867,1.978,4.005,1.398,-1.5594,22.905,1.5708,-2.9852
pedestrian,4a49577a-a6fe-4238-ab7f-5feeee5ea245,dynamic,17.5836,-10.0301,-0.976824,0.543,0.499,1.766,2.39064,20.2667,1.5708,-0.5184
pedestrian,4f3953b0-76a5-4cd9-b415-00e71b0487c7,dynamic,2.49493,-2.80857,-1.10037,0.683,0.687,1.593,-2.1172,3.9145,1.5708,-0.8445
pedestrian,4fc28c44-94f2-4617-bcd6-b2c0d4f6a45b,dynamic,1.66128,-5.26498,-1.13433,0.669,0.532,1.808,-2.10568,5.6362,1.5708,-1.2651
car,501402af-6d5f-41bd-a450-244148e64f85,dynamic,-10.8064,-3.56316,-1.50476,1.9,4.003,1.441,-1.54736,11.4777,1.5708,-2.8231
pedestrian,5210fb64-e1b7-4bcb-a64c-2d4295a05834,dynamic,2.07811,-6.66946,-1.14432,0.512,0.649,1.681,-1.25274,7.0788,1.5708,-1.2687
