label,trackerID,state,c_x,c_y,c_z,l_x,l_y,l_z,yaw,radius,polar angle,azimuth angle
pedestrian,02d9d3c0-b38d-4f42-be25-ae996c83a5c3,dynamic,12.7277,-9.25617,-0.935317,0.433,0.496,1.57,0.480096,15.7653,1.5708,-0.6288
car,078c0f1c-8fe1-4278-be97-482a8303aaa0,dynamic,10.7624,-8.95652,-1.04418,0.748,0.755,1.742,2.46064,14.0406,1.5708,-0.6941
pedestrian,086f37c5-4b44-49df-ab27-bea4c740f62b,dynamic,10.8806,-15.1408,-0.657436,0.561,0.614,1.73,1.60546,18.6565,1.5708,-0.9477
pedestrian,13a854e6-b36b-4420-a024-5cf9d66cf91a,dynamic,-2.24091,-3.77569,-1.23675,0.632,0.555,1.711,2.81496,4.5615,1.5708,-2.1064
other vehicle,186c543a-9173-4b8d-baf1-965ed4c6277d,dynamic,2.22429,-36.621,0.571585,2.81,8.629,2.582,3.07852,36.6929,1.5708,-1.5101
pedestrian,1b12a145-7a4d-4ca4-9ea5-e8ca48025827,dynamic,12.9358,-8.9438,-0.913839,0.423,0.573,1.938,1.64943,15.7531,1.5708,-0.6049
pedestrian,1da4d588-2fa2-4884-aad0-0634427a6cf0,dynamic,5.41322,-12.461,-0.782718,0.633,0.657,1.617,1.60546,13.6085,1.5708,-1.161
car,1e88d1f8-f240-4db8-a3ca-ecd9b673ad27,dynamic,-0.657762,-10.4181,-1.13722,1.72,4.043,1.664,-3.09418,10.5006,1.5708,-1.6338
pedestrian,2d659ebe-f958-457e-b22e-209cab9dd9ed,dynamic,-1.5071,-4.78148,-1.277,0.608,0.591,1.56,3.02441,5.1735,1.5708,-1.8761
pedestrian,2f4f5e90-cd8c-4fb7-8bd8-d0bf6086537e,dynamic,-3.99513,-7.05315,-1.18695,0.604,0.646,1.587,-1.33892,8.1925,1.5708,-2.0862
car,39be96b9-0af3-499c-96fe-cae67d0a83f1,dynamic,-26.9484,-3.3008,-2.096,1.978,4.005,1.398,-1.56755,27.2306,1.5708,-3.0197
