label,trackerID,state,c_x,c_y,c_z,l_x,l_y,l_z,yaw,radius,polar angle,azimuth angle
pedestrian,019a0ec7-ff6c-4a97-86aa-ab37ba5aeeed,static,2.62605,-4.75216,-1.05877,0.677,0.66,2.0,-3.06339,5.5317,1.5708,-1.066
car,1ba7b0cb-44a7-46de-ae46-6dfb5999e14a,static,30.633,-4.99276,1.02156,2.224,4.473,1.4,-1.53117,31.054,1.5708,-0.1616
pedestrian,1fbd6d6c-b852-4198-bbf6-12a7b52e50a2,static,19.5648,-10.3529,-0.357286,0.699,0.568,1.862,1.51234,22.138,1.5708,-0.4867
pedestrian,268a891d-743c-4388-88df-faf6ee9f19e0,static,7.72741,-9.32097,-0.910618,0.676,0.544,1.807,-1.60255,12.1418,1.5708,-0.8786
car,4a34a4c3-63ae-4bbf-8702-d316a7d31098,static,-23.8053,-1.48153,-1.17606,2.062,4.191,1.506,-1.56765,23.8803,1.5708,-3.0794
pedestrian,508319f1-826c-4ba7-a625-70c2319c8cc9,static,21.3588,-9.61338,-0.398209,0.689,0.581,1.651,0.0546366,23.4259,1.5708,-0.4229
pedestrian,6292e4f7-4075-4f69-8f9d-71872734c870,static,21.5869,-2.04494,0.0441621,0.571,0.701,1.849,0.0427683,21.6836,1.5708,-0.0944
pedestrian,6c359d90-8c09-4b89-94ca-d9d8e5fef8b8,static,-18.0071,-11.7615,-1.33437,0.54,0.467,1.959,-1.51529,21.5492,1.5708,-2.563
bus,6d992851-a0ad-4cc5-92b8-0c175cf9095f,static,-4.19256,-3.7045,-0.427259,3.642,12.879,2.438,-1.5851,5.611,1.5708,-2.4179
car,8b9082b2-679c-4139-a8fc-15d239af9920,static,18.0159,-16.7864,-0.684435,2.075,4.408,1.352,0.0589998,24.6338,1.5708,-0.7501
pedestrian,a2eb66d7-ddf3-4972-999d-d0d581832277,static,3.90001,-8.40144,-1.05426,0.684,0.587,1.864,-3.11575,9.3223,1.5708,-1.1362
pedestrian,a869ae67-7242-4098-a26a-d0117a1250dc,static,20.152,-5.29684,-0.232632,0.553,0.644,1.89,-3.1168,20.8378,1.5708,-0.257
pedestrian,b31c698e-43aa-479f-ac1a-4b21ae8c1711,static,19.6052,-3.4925,-0.210941,0.623,0.779,1.734,-3.12448,19.915,1.5708,-0.1763
car,e867a086-4e89-4623-b8cd-4453192a8c75,static,-15.1553,-1.41341,-1.20841,2.129,4.347,1.409,-1.56765,15.269,1.5708,-3.0486
car,f076e212-f738-420c-875a-76eb699879dd,static,24.8872,-5.16067,-0.0262531,1.887,5.088,1.736,-1.54862,25.4166,1.5708,-0.2045
truck,011b411b-5cef-4651-9b35-24419de3c571,static,15.6444,39.2503,1.16004,3.396,10.222,1.739,0.0267503,42.2691,1.5708,1.1915
car,01a3afe3-2a03-4c6c-baa8-29a9e67a9205,static,-21.6882,6.66743,-1.55632,2.081,3.876,1.567,1.63577,22.7432,1.5708,2.8433
pedestrian,5773cd02-8490-4728-a2e1-e2d0b0f1e9ef,static,19.8775,17.7283,0.264189,0.617,0.674,1.686,0.057817,26.636,1.5708,0.7283
car,592d7238-dbf5-4763-a751-7aa2d1534fb4,static,6.48817,21.7943,-0.295441,2.415,4.324,1.81,-3.12217,22.7415,1.5708,1.2815
car,a409b2a7-f955-4433-a1ef-616e50a6e0cc,static,7.4926,2.46705,-0.931545,1.971,4.688,1.447,1.03154,7.9431,1.5708,0.3181
car,b4dd7bf5-6780-4fd6-a5ad-a4f3adb6107a,static,16.3716,30.8232,0.760898,2.162,4.656,1.656,0.0455998,34.9096,1.5708,1.0825
car,c5e0d58d-7809-43c8-b886-518afa52b3c8,static,6.89607,15.2717,-0.505808,2.539,5.453,2.0,3.13658,16.7641,1.5708,1.1466
pedestrian,c7d36bdd-7583-4c98-9fc9-e6434cf883de,static,1.61062,17.0202,-0.46041,0.451,0.427,1.422,0.0421091,17.1024,1.5708,1.4764
car,e7278d48-f65a-474c-aa84-2db5ef847ac2,static,-11.8227,3.79607,-1.29473,2.023,4.785,1.662,1.62931,12.4845,1.5708,2.8309
pedestrian,eb7011ea-e006-47b3-983a-56f62b40c183,static,19.7511,26.2868,0.858556,0.883,0.669,1.572,0.0625294,32.8913,1.5708,0.9264
truck,f68dbfd9-5d70-4204-a423-f11254021c92,static,-32.3511,6.40917,-1.38747,2.408,4.885,1.938,1.61832,33.009,1.5708,2.946
car,f9059d9e-19b4-4f89-9de1-fbc5d615a588,static,-38.6903,6.1734,-1.48923,2.161,4.99,1.796,1.65322,39.208,1.5708,2.9834
car,fbab5730-18e0-41ef-8f5d-9df894597d6e,static,31.2496,6.54063,1.41653,2.11,5.195,2.0,1.62739,31.9582,1.5708,0.2063
