label,trackerID,state,c_x,c_y,c_z,l_x,l_y,l_z,yaw,radius,polar angle,azimuth angle
pedestrian,0b997f18-6152-464a-98f2-7278bc552d78,dynamic,-20.4186,-3.91378,-1.01829,0.739,0.632,1.771,-1.49898,20.8152,1.5708,-2.9522
pedestrian,22a6d4ca-7389-4fd2-879a-28e41eddd9a4,dynamic,26.4568,-4.29032,-1.97989,0.485,0.464,2.0,1.88226,26.8754,1.5708,-0.1608
pedestrian,330cf0b1-8118-47e8-aee5-142ae4c507db,dynamic,-22.7259,-2.94431,-1.11009,0.781,0.502,1.641,1.61643,22.9427,1.5708,-3.0128
pedestrian,345f202f-8015-4dcc-a79e-68b79419df06,dynamic,9.96695,-5.83302,-0.844346,0.765,0.762,1.78,3.07187,11.5792,1.5708,-0.5295
pedestrian,3c878b52-c050-4856-a3d0-74316b26f25f,dynamic,-19.1933,-4.3411,-1.09935,0.586,0.654,1.576,-1.50945,19.7088,1.5708,-2.9192
pedestrian,40083b9e-7fda-476b-8db2-ccb3f8464c92,dynamic,25.3418,-3.13137,-2.04878,0.724,0.565,1.876,1.53003,25.6166,1.5708,-0.1229
car,44a4e368-3ba6-4711-abaa-c94680f3296d,dynamic,-28.8511,-1.39732,-1.40701,2.184,4.246,1.52,-1.55937,28.9192,1.5708,-3.0932
pedestrian,4eff8219-ece8-411f-a19c-8718b6d212a3,dynamic,-28.9358,-2.23775,-1.17815,0.647,0.762,1.719,-0.188057,29.0461,1.5708,-3.0644
pedestrian,5987d68c-7b3b-4434-8718-234274666ef2,dynamic,25.0429,-4.67621,-1.97825,0.756,0.49,1.673,1.57751,25.5524,1.5708,-0.1846
pedestrian,68b23839-75dd-42c1-b46b-c2f1816dd5f2,dynamic,4.03342,-3.72544,-0.764769,0.671,0.708,1.774,3.107,5.5437,1.5708,-0.7457
pedestrian,68df2583-8375-4bf2-a32f-fbb3ea89a6eb,dynamic,7.14039,-2.41793,-0.940919,0.71,0.712,1.688,2.3329,7.5972,1.5708,-0.3265
pedestrian,71e854fa-77a2-4fce-8ded-490d8fa12bf6,dynamic,6.95037,-3.50308,-0.83951,0.718,0.538,1.595,-2.87378,7.8284,1.5708,-0.4669
pedestrian,729ca45a-eb32-4d93-9f92-7bc2879742cf,dynamic,26.4126,-1.02809,-2.22658,0.688,0.584,2.0,3.10433,26.5262,1.5708,-0.0389
pedestrian,75606222-098a-4d42-977d-0f797f294b03,dynamic,5.11755,-3.25092,-0.808251,0.665,0.595,1.616,2.00111,6.1165,1.5708,-0.5659
cyclist,7e0f417c-da53-4be1-a4c5-5f13b333c31c,dynamic,2.80954,-1.38052,-0.943801,0.888,1.975,1.967,-1.55937,3.2696,1.5708,-0.4567
pedestrian,855ddfce-7270-4ef2-b11f-01a35d70063f,dynamic,5.06785,-3.86033,-0.761283,0.667,0.58,1.651,-3.0778,6.416,1.5708,-0.651
pedestrian,9936f3cb-a186-4125-ac68-1c90594c8517,dynamic,8.55354,-4.73699,-0.815432,0.668,0.786,1.669,-3.03679,9.8116,1.5708,-0.5058
pedestrian,9b0b90c8-2f06-45f7-8c91-8ec9c0a0622b,dynamic,9.32658,-0.530358,-1.24696,0.681,0.858,1.589,3.13016,9.4245,1.5708,-0.0568
