label,trackerID,state,c_x,c_y,c_z,l_x,l_y,l_z,yaw,radius,polar angle,azimuth angle
car,022a614e-1657-4685-afda-bfb8bbf13d2d,static,-54.6251,-4.02123,-1.1863,2.116,5.194,1.727,-1.5706,54.7858,1.5708,-3.0681
car,0e7b77aa-5dc2-4a59-b3f2-ba9e88b13f97,static,-41.2806,-20.532,-0.228177,1.905,4.328,1.635,2.42093,46.1053,1.5708,-2.68
truck,1052cb88-bf7f-4379-8353-eb4c05846c83,static,9.21717,-41.5139,1.03518,2.24,5.936,1.802,3.13075,42.5374,1.5708,-1.3523
car,1b12bb50-7c34-4c8c-9625-4b39558abec8,static,28.2899,-11.2526,-0.143987,2.063,5.477,1.676,0.771007,30.446,1.5708,-0.3786
car,1ba5d685-93d8-4234-ab47-5c0e5296a788,static,-18.3877,-19.4836,-0.10522,1.859,4.507,1.515,-2.38298,26.7905,1.5708,-2.3273
car,1d87a960-8181-4731-a5ac-d7b1e9c32af6,static,-8.27245,-9.59711,-0.507827,2.153,5.183,1.565,-0.682726,12.6805,1.5708,-2.2822
car,1fd88200-221e-490d-b94e-23f02e37ee26,static,-13.965,-19.9858,0.142607,2.045,4.85,1.758,-2.36553,24.3818,1.5708,-2.1807
car,20ed1280-af8d-4dbe-b559-afd9a186ed35,static,0.370727,-10.9147,-0.278386,2.028,4.639,1.664,-0.769958,10.9245,1.5708,-1.5368
truck,34b961d9-a79f-4045-978e-ee3173bfc7fe,static,-23.5976,-25.0916,0.486788,2.099,5.162,1.731,0.723691,34.4481,1.5708,-2.3255
car,61d09bed-0bd7-438d-bd54-621329bdf6e5,static,-21.8216,-19.8373,-0.0852008,1.928,4.597,1.572,-2.36553,29.4908,1.5708,-2.4038
car,65db3ea8-a1a0-4b5f-8527-a108c03a81d9,static,-10.5457,-3.65347,-0.902059,2.087,4.846,1.762,-1.54458,11.197,1.5708,-2.8081
car,6c341881-576f-425c-b994-57ae2146922d,static,34.4048,-10.2919,0.0661127,2.092,4.924,1.973,0.734516,35.9112,1.5708,-0.2907
truck,7f11d635-0e9a-4d86-a3e4-c220d250faad,static,-18.7601,-3.64414,-0.398402,2.535,6.55,2.805,-1.60392,19.1149,1.5708,-2.9497
car,84bb65fa-58cf-42fe-85b1-ff2b8311148f,static,-15.14,-9.83934,-0.178936,2.344,5.315,2.314,-0.735065,18.0572,1.5708,-2.5653
car,9f688fc0-3ba6-4ccf-9a8c-4f0b5d817a26,static,-6.76899,-19.929,0.174048,2.177,4.812,1.839,-2.38961,21.0479,1.5708,-1.8982
car,a6313ae3-5971-4947-a69c-5a8301657172,static,-25.8388,-10.6778,-0.548024,2.014,4.606,1.628,-0.769958,27.9635,1.5708,-2.7497
car,c4b39998-c4ac-412f-9a50-1d82f42192ba,static,-1.81589,-25.5433,0.396922,2.077,5.15,1.566,0.751975,25.6108,1.5708,-1.6418
car,cb17a38d-676e-49f4-883b-349e870c0cd7,static,-4.69955,-9.65669,-0.46905,2.219,5.14,1.743,-0.700173,10.7498,1.5708,-2.0237
car,cc295053-1a39-42a2-9c8f-463a584706e0,static,-12.8662,-25.2649,0.356614,1.995,5.04,1.615,0.70623,28.3546,1.5708,-2.0418
car,ddc53206-df2e-40de-87a7-1ae6923d38f6,static,-26.1665,-19.6899,0.0834783,2.013,4.665,1.783,-2.40044,32.7473,1.5708,-2.4965
car,df8126ac-9594-4096-a685-819816fe28a3,static,-41.0816,-13.415,-0.597654,1.719,4.011,1.626,2.29591,43.2206,1.5708,-2.826
car,e2de7ecf-a358-49b9-b73d-ad5890595ac5,static,-2.31211,-10.5492,-0.422982,2.0,4.625,1.625,-0.700173,10.8079,1.5708,-1.7866
truck,e894dae6-e27d-4c54-961c-630474552ae5,static,12.466,-31.3949,0.443713,2.027,4.99,1.719,3.00722,33.7822,1.5708,-1.1928
car,e9e5815d-b03e-4687-a661-28cdff64d4c4,static,-3.0098,-19.2406,0.0546519,2.209,4.713,1.52,-2.31978,19.4747,1.5708,-1.726
car,f26f73f5-e9a1-42ad-905e-8baf8b92737a,static,32.3527,-3.27882,-0.537545,2.098,4.199,1.729,-1.53498,32.5229,1.5708,-0.101
car,12382ceb-15a1-4853-b336-a7e5ca68f688,static,-49.3477,28.5796,-2.47069,2.099,4.62,2.0,-0.0150998,57.0797,1.5708,2.6166
car,6261179f-6601-4b6e-bcb3-d3856a7562ab,static,23.6598,5.52729,-0.801825,2.125,4.326,1.775,1.58908,24.3101,1.5708,0.2295
pedestrian,7759885d-e5d0-49db-8408-7858aa7ba373,static,7.68426,13.178,-1.34066,0.542,0.605,1.54,-2.38708,15.3136,1.5708,1.0429
car,7b115c10-a92a-4cd2-9233-c40d653d1df7,static,30.3032,3.34407,-0.235256,2.484,6.069,2.61,1.58908,30.4881,1.5708,0.1099
car,8d0ce8ef-8ad1-41d8-86a3-b1eacc9d7d51,static,-8.90948,0.0443086,-1.0136,2.0,4.753,1.505,-1.55252,8.9671,1.5708,3.1366
car,bda398d3-9698-428c-8a1a-9becf641aa09,static,-57.4082,11.28,-1.5259,1.997,4.457,1.914,-3.10434,58.5258,1.5708,2.9476
pedestrian,e615047b-bb9d-4f01-9660-c2f4fb1ab613,static,7.38272,12.6209,-1.30371,0.617,0.729,1.711,-2.33818,14.6796,1.5708,1.0415
