label,trackerID,state,c_x,c_y,c_z,l_x,l_y,l_z,yaw,radius,polar angle,azimuth angle
car,12382ceb-15a1-4853-b336-a7e5ca68f688,static,-64.2995,-9.12752,-2.18167,2.099,4.62,2.0,0.646651,64.9807,1.5708,-3.0006
motorcyclist,131c97e9-ae4d-44e7-bc8b-e37b69cc3c17,static,20.0239,-23.1562,0.404738,1.12,2.601,1.612,1.66203,30.6158,1.5708,-0.8578
car,1ba5d685-93d8-4234-ab47-5c0e5296a788,static,-11.0885,-28.9051,0.0332268,1.859,4.507,1.515,-1.7211,30.959,1.5708,-1.9371
car,1d87a960-8181-4731-a5ac-d7b1e9c32af6,static,-8.79134,-15.0167,-0.501641,2.153,5.183,1.565,-0.0625345,17.4081,1.5708,-2.1004
car,1fd88200-221e-490d-b94e-23f02e37ee26,static,-7.25717,-26.6847,0.241871,2.045,4.85,1.758,-1.70364,27.655,1.5708,-1.8363
car,20ed1280-af8d-4dbe-b559-afd9a186ed35,static,-1.10986,-10.9357,-0.348,2.028,4.639,1.664,-0.149748,10.9974,1.5708,-1.6719
car,61d09bed-0bd7-438d-bd54-621329bdf6e5,static,-13.6275,-31.2229,0.0866732,1.928,4.597,1.572,-1.70364,34.0674,1.5708,-1.9823
car,65db3ea8-a1a0-4b5f-8527-a108c03a81d9,static,-14.1032,-11.6456,-0.894917,2.087,4.846,1.762,-0.882654,18.3118,1.5708,-2.4514
truck,7f11d635-0e9a-4d86-a3e4-c220d250faad,static,-20.6833,-16.5081,-0.313433,2.535,6.55,2.805,-0.941984,26.4653,1.5708,-2.468
car,84bb65fa-58cf-42fe-85b1-ff2b8311148f,static,-14.1422,-19.2832,-0.1071,2.344,5.315,2.314,-0.114862,23.9135,1.5708,-2.2036
car,8d0ce8ef-8ad1-41d8-86a3-b1eacc9d7d51,static,-9.27707,-3.58153,-1.01946,2.0,4.753,1.505,-0.907963,9.9965,1.5708,-2.7732
car,9f688fc0-3ba6-4ccf-9a8c-4f0b5d817a26,static,-1.53906,-22.3808,0.206691,2.177,4.812,1.839,-1.72773,22.4346,1.5708,-1.6395
car,a0043020-e884-45aa-a99d-8a5c2b5e8114,static,31.0902,-28.8475,0.837553,2.004,4.516,1.518,0.594817,42.4203,1.5708,-0.748
car,a6313ae3-5971-4947-a69c-5a8301657172,static,-22.2155,-26.3033,-0.372066,2.014,4.606,1.628,-0.149748,34.4315,1.5708,-2.2721
car,bda398d3-9698-428c-8a1a-9becf641aa09,static,-60.1637,-27.9147,-1.04875,1.997,4.457,1.914,-2.44258,66.3325,1.5708,-2.7072
car,c4b39998-c4ac-412f-9a50-1d82f42192ba,static,5.7046,-23.9694,0.40795,2.077,5.15,1.566,1.41386,24.6423,1.5708,-1.3371
car,cb17a38d-676e-49f4-883b-349e870c0cd7,static,-5.89906,-12.9427,-0.496248,2.219,5.14,1.743,-0.0799779,14.2323,1.5708,-1.9984
car,ddc53206-df2e-40de-87a7-1ae6923d38f6,static,-17.1883,-33.6794,0.295457,2.013,4.665,1.783,-1.73856,37.8131,1.5708,-2.0427
car,e2de7ecf-a358-49b9-b73d-ad5890595ac5,static,-3.46802,-12.237,-0.469111,2.0,4.625,1.625,-0.0799779,12.7276,1.5708,-1.847
truck,e894dae6-e27d-4c54-961c-630474552ae5,static,35.1052,-40.3344,1.51934,2.027,4.99,1.719,-2.46771,53.4934,1.5708,-0.8546
car,e9e5815d-b03e-4687-a661-28cdff64d4c4,static,1.06141,-19.6084,0.0501028,2.209,4.713,1.52,-1.65788,19.6372,1.5708,-1.5167
car,1b12bb50-7c34-4c8c-9625-4b39558abec8,static,22.0369,4.68606,-0.491001,2.063,5.477,1.676,1.3914,22.535,1.5708,0.2095
car,54d957de-766d-4a0f-999e-21bf9b775618,static,40.6146,18.9797,-0.140513,2.296,5.284,2.213,1.3549,44.8307,1.5708,0.4372
car,6261179f-6601-4b6e-bcb3-d3856a7562ab,static,-4.16231,6.39888,-1.07209,2.125,4.326,1.775,2.20958,7.7084,1.5708,2.1475
car,6c341881-576f-425c-b994-57ae2146922d,static,26.468,9.00488,-0.337706,2.092,4.924,1.973,1.3549,27.9599,1.5708,0.3279
car,6d110e28-3b23-4650-8dcc-e09d6fd24673,static,6.65563,15.1275,-1.09023,2.154,4.884,1.942,2.20958,16.5628,1.5708,1.1563
pedestrian,7759885d-e5d0-49db-8408-7858aa7ba373,static,-3.65573,13.2079,-1.53126,0.542,0.605,1.54,-0.879666,13.7898,1.5708,1.8408
car,7b115c10-a92a-4cd2-9233-c40d653d1df7,static,10.5413,14.2402,-0.534337,2.484,6.069,2.61,2.20958,17.7253,1.5708,0.9336
car,b0d478c0-9731-47a7-8d35-0923b2ff57a4,static,35.4729,35.1581,-1.20921,2.173,4.722,1.694,2.17467,49.9588,1.5708,0.7809
pedestrian,e615047b-bb9d-4f01-9660-c2f4fb1ab613,static,-3.205,12.8896,-1.39923,0.617,0.729,1.711,-0.966921,13.3556,1.5708,1.8145
car,f26f73f5-e9a1-42ad-905e-8baf8b92737a,static,20.7476,13.5103,-0.926007,2.098,4.199,1.729,-0.914563,24.776,1.5708,0.5772
car,f912ab86-e61d-4db2-a1b2-b5237bf5fcfc,static,28.3704,30.0339,-1.27271,2.003,4.687,1.499,2.19212,41.3344,1.5708,0.8139
