label,trackerID,state,c_x,c_y,c_z,l_x,l_y,l_z,yaw,radius,polar angle,azimuth angle
car,002e0524-84cd-4457-94db-504cfdc4e0a6,static,23.225,-29.2938,-0.389746,2.012,4.49,1.525,-0.943718,37.3855,1.5708,-0.9004
car,1733243c-fe4a-4bcc-ad4d-4db41c4bcf87,static,-26.5458,-3.80682,-1.10683,2.166,5.259,1.41,-1.55113,26.8402,1.5708,-2.9992
car,2b89a9aa-8b1e-48b3-8797-400b6d355329,static,15.654,-13.1392,-0.461152,2.163,4.179,1.667,0.0158289,20.4426,1.5708,-0.6983
truck,347ad489-5d09-483b-94cf-a680237fdfe9,static,21.83,-48.9038,0.772881,2.955,6.474,2.875,-0.0335183,53.5605,1.5708,-1.151
pedestrian,4f5fcc10-f984-41bb-ba50-ca2b1ebcfe13,static,-3.55138,-14.839,-0.433485,0.796,0.79,1.717,1.55941,15.2642,1.5708,-1.8057
car,6eb74377-5fa6-435e-a9b2-af7db8296910,static,18.7586,-14.2892,-0.40895,1.958,4.192,1.749,0.00309945,23.5846,1.5708,-0.651
car,701ab884-d5e1-4a3e-87bb-91779790de92,static,15.5812,-26.1448,-0.11285,1.941,4.521,1.75,0.00274975,30.4358,1.5708,-1.0334
car,7b115c10-a92a-4cd2-9233-c40d653d1df7,static,-53.7399,-1.22378,-0.895736,2.484,6.069,2.61,-1.50023,53.7613,1.5708,-3.1188
car,822a46f2-c430-4336-9a03-5f37db45614f,static,23.5925,-38.9641,0.206227,2.238,5.067,2.13,-1.03094,45.5505,1.5708,-1.0263
truck,84248280-8ece-46d2-8085-44953f476907,static,20.344,-93.9702,2.65262,3.065,12.672,3.588,0.0187964,96.1837,1.5708,-1.3576
pedestrian,973382ab-a501-4be2-82fc-29fc8a9584b7,static,3.76711,-13.7172,-0.704311,0.755,0.824,1.312,-0.0459865,14.2425,1.5708,-1.3028
car,ae24f851-d7fc-42c9-ba0a-1a2e6bcb782a,static,38.9222,-1.01794,-0.624965,1.853,4.723,1.469,-1.50222,38.9405,1.5708,-0.0261
car,c910fe64-b7bc-4cce-b50f-76c642e6c399,static,-14.0999,-3.85871,-0.89975,2.076,4.955,1.781,-1.5162,14.646,1.5708,-2.8745
pedestrian,e0272182-4f2a-48ac-82ef-bd834ad9bbd3,static,26.554,-5.61207,-0.597343,0.579,0.475,1.518,0.861615,27.1471,1.5708,-0.2083
car,e0f204b9-251c-4af9-9cff-763f6d36211f,static,23.2045,-23.6036,-0.219206,2.7,5.274,1.808,-1.06582,33.1003,1.5708,-0.7939
pedestrian,fc349d9b-caf7-4d71-ba5c-8a97c4639f46,static,27.9142,-8.98743,-0.482389,0.611,0.6,1.694,2.96083,29.3293,1.5708,-0.3115
car,fc3905d7-5856-43e7-9758-13a9ae8b73cf,static,-20.7161,-3.92367,-0.945741,2.144,5.444,1.814,-1.55113,21.1056,1.5708,-2.9544
car,00e1b590-3388-423a-bdb5-4482967e50ef,static,13.1149,31.0393,-1.62938,1.984,5.077,1.601,-3.03136,33.7356,1.5708,1.171
car,0ad23841-60d7-4ba1-a3fe-153d4473b310,static,-11.1849,5.1765,-1.1235,2.289,5.55,1.965,1.55532,12.3758,1.5708,2.7081
pedestrian,31b7597a-715f-45d5-a317-fa5a9b174558,static,28.6773,5.90284,-0.871114,0.575,0.697,1.71,-3.11821,29.2915,1.5708,0.203
car,54782724-7328-46d8-b390-6722718f7efe,static,24.7477,27.8912,-1.53227,1.85,4.316,1.453,-1.11031,37.3191,1.5708,0.845
pedestrian,56dd3b0f-a050-4dbe-adb0-a1eec22349cb,static,32.0842,9.07209,-0.793795,0.728,0.804,2.061,1.58415,33.3516,1.5708,0.2756
car,68465838-ac56-4963-8354-2464bf97e7ea,static,9.86809,14.2031,-0.936988,2.254,5.101,2.092,3.10813,17.3201,1.5708,0.9636
car,7eb9dba2-8eb7-429e-a666-11881ad538d7,static,-5.16919,2.37653,-1.04728,1.916,5.015,1.517,1.62927,5.7849,1.5708,2.7107
car,7ffdac9b-461c-4ef7-b2df-48d16706d338,static,-17.8919,4.99478,-1.14455,2.059,5.151,1.962,1.62519,18.6112,1.5708,2.8694
car,82b8d330-c172-497a-8bb7-89bfb9420806,static,5.4884,36.6522,-1.74477,2.272,4.951,1.675,2.17085,37.1019,1.5708,1.4222
car,b3075aa6-edab-44b0-9fb2-2ece67e699b1,static,13.545,13.1458,-1.1419,2.014,4.887,1.49,3.13324,18.9099,1.5708,0.7704
car,dcbdbe78-8896-44e2-b2fa-53f598c1cc62,static,5.26785,16.9869,-1.40584,2.212,4.838,1.59,2.25807,17.8404,1.5708,1.2701
truck,f98a3f15-8ec0-4ba1-96e6-c166ba817c8d,static,42.248,6.04234,0.0207817,2.776,6.794,2.91,1.55765,42.6779,1.5708,0.1421
