label,trackerID,state,c_x,c_y,c_z,l_x,l_y,l_z,yaw,radius,polar angle,azimuth angle
car,114caae5-4971-46c3-bd8e-53a746749eb5,static,-14.3519,-17.0755,-0.755129,1.975,5.1,1.678,-1.63288,22.3186,1.5708,-2.2697
car,245ca51e-41a1-4291-aedc-c2d364e86923,static,-28.6006,-16.6963,-0.943047,2.449,5.178,1.994,1.63509,33.1308,1.5708,-2.6132
car,2a1dc4bf-81a3-4d2e-a3cc-99c699b126ff,static,36.6754,-20.6441,0.861585,2.38,4.424,2.082,0.0828996,42.0952,1.5708,-0.5127
car,41b002ec-4114-43f4-a6c9-c8235c714aef,static,-28.8052,-19.4217,-0.848915,2.153,5.42,2.0,1.54624,34.7514,1.5708,-2.5484
car,517409a6-f1b7-479b-a34e-6203562f91d9,static,-14.3161,-14.2552,-0.828125,1.95,4.829,1.549,-1.58051,20.22,1.5708,-2.3583
car,560fb044-8c10-4c1f-8b17-d48dc66ff44d,static,-27.7773,-22.3879,-0.850056,2.0,4.285,1.652,1.58115,35.6864,1.5708,-2.4632
car,74b9bf6e-9b79-420d-8210-6d9820dc639e,static,-31.8478,-0.576538,-1.58236,2.062,4.604,1.591,-1.57824,31.8923,1.5708,-3.1235
car,846d289b-5b90-4d0e-9bb9-31bc8e0435df,static,8.8646,-3.02879,-0.977604,1.945,4.223,1.546,-1.62642,9.4186,1.5708,-0.3292
car,86932a25-6abd-4228-9c8c-273b5c5df202,static,14.4998,-3.10525,-0.842449,2.016,4.249,1.628,-1.60617,14.8525,1.5708,-0.211
truck,b49aa85a-9e84-489f-b0b9-7b6fa02bbc99,static,35.1255,-9.1168,0.306075,2.418,5.981,2.369,0.249403,36.2906,1.5708,-0.2539
car,da3ad13f-4774-4c4e-b29b-79a2e77c5bdd,static,-48.2375,-3.83533,-1.84102,2.162,4.781,1.813,-1.58243,48.4247,1.5708,-3.0623
car,eb18c002-5870-4010-9e3b-265d9ad5fcd6,static,0.5286,-2.46558,-1.16929,2.032,4.4,1.458,-1.61315,2.7795,1.5708,-1.3596
car,01e70788-03e5-46b4-a533-0f63d5fd9c54,static,9.51058,16.7964,-1.44379,2.113,4.815,1.644,3.07713,19.356,1.5708,1.0556
car,0e44d382-7658-4778-b20e-19baa0d12a30,static,46.1303,9.95605,-0.566163,2.051,4.969,1.735,1.77916,47.1958,1.5708,0.2126
pedestrian,13a1431f-9fb6-4e4b-aef8-7e4db53d0942,static,-1.57159,11.7351,-1.39665,0.577,0.59,1.766,3.08813,11.922,1.5708,1.7039
car,15024848-b384-4ba8-b12f-190be74218ed,static,6.5626,16.0444,-1.14594,1.915,4.675,1.672,3.07713,17.3725,1.5708,1.1825
car,1d2adcad-0735-46be-843f-2e3891d1f93d,static,-19.7009,32.092,-2.08389,2.001,4.793,1.704,1.49219,37.7142,1.5708,2.1214
car,1f96c11d-2981-46a8-837b-5480b6729752,static,-20.4564,26.6632,-2.0548,1.997,5.0,1.528,1.62625,33.6692,1.5708,2.2252
car,35f1a5bc-b1d3-4627-b1ad-9cde20d97850,static,-0.985011,16.5853,-1.5953,2.01,4.279,1.486,3.1396,16.6909,1.5708,1.6301
pedestrian,38f419ee-ca5a-4ed7-8c32-39a3aba7e21c,static,-0.689475,11.5602,-1.38496,0.747,0.824,1.876,2.88974,11.6633,1.5708,1.6304
car,4de7e46d-4958-4638-94fe-cd520158667a,static,-39.0103,23.4559,-1.94322,2.391,5.31,2.198,1.11113,45.5605,1.5708,2.6002
car,540ddc22-fa3d-47ad-9d32-f8d268b14c70,static,25.9254,16.0795,-1.20844,2.055,4.594,1.842,-3.06592,30.5309,1.5708,0.5552
car,57a019dc-de40-46bc-888f-e653a0a9428f,static,-40.8305,3.8804,-1.88567,2.031,4.201,1.464,1.59238,41.0578,1.5708,3.0468
car,6402441c-4447-4803-b0de-60e2c4b49865,static,-10.8941,3.40469,-1.34533,1.929,4.494,1.575,1.57493,11.4927,1.5708,2.8387
car,6c58c83f-c16c-469d-8557-31c189552fc8,static,35.5588,4.38104,-0.609675,2.029,4.429,1.798,0.308991,35.8329,1.5708,0.1226
car,70451332-cafb-4fba-bc83-2cd5d782ba22,static,-38.8139,26.287,-2.25413,1.917,4.505,1.649,1.12754,46.9319,1.5708,2.5463
car,74d25af8-ec01-43f4-a38b-052f267ba801,static,14.0818,6.05804,-1.09467,1.852,4.474,1.465,1.49683,15.3686,1.5708,0.4063
car,7ea3e5f5-fd70-4e7e-80d9-0df8c9cd6e35,static,11.9175,3.01617,-1.00578,2.081,5.132,1.571,1.49813,12.3343,1.5708,0.2479
car,98eeb679-7a64-4cf2-961e-736f129463a6,static,-43.8412,22.9751,-2.32249,2.073,4.615,1.646,-2.03517,49.551,1.5708,2.6589
car,a45d570f-bbe7-4672-a2d9-b4eb4390c083,static,-20.4036,16.01,-1.74314,1.937,4.384,1.667,1.56009,25.9936,1.5708,2.4763
car,ae093518-7fa3-406d-9c64-f24fced93e20,static,-0.596604,6.37787,-1.19979,2.218,4.66,1.85,1.547,6.5171,1.5708,1.6641
car,b4c36543-3135-4932-8410-1b4d9ffb7df6,static,-20.573,21.5836,-1.97548,1.994,4.885,1.541,1.64108,29.8831,1.5708,2.3322
car,de6d9df9-15a1-486d-9a0a-88daa416f648,static,-44.2544,20.0653,-2.24895,2.177,4.72,1.6,-2.07008,48.6428,1.5708,2.7159
car,eb998802-9151-487c-acf8-ec9bc6c31514,static,25.6587,0.587767,-0.554062,2.313,5.095,1.959,1.11284,25.6714,1.5708,0.0229
car,ec5eabb0-b8aa-4e19-8a54-8ea90e9b3aa6,static,-26.8005,26.411,-2.13022,1.99,4.646,1.588,-0.844557,37.6875,1.5708,2.3635
